"YEAR","Month","Region","Site","Location","Transect","Date.of.Data.Collection.","Date","Depth..m.","X..of.benth.points.","X..of.subst.points.","Analysis.by.","Date.of.Analysis.","Processing","Transect.Type","Method","Cycloceris.curvata..CCUR....coral","Diaseris.distorta..DDIS....coral","Gardineroseris.planulata..GPLA....coral","Gpla_BL","Leptoseris.scabra..LSCA....coral","Pavona.chiriquiensis..PCHI....coral","Pavona.clavus..PCLA....coral","Pavona.gigantea..PGIG....coral","Pgig_BL","Pavona.maldivensis..PMAL....coral","Pavona.varians..PVAR....coral","Pvar_BL","Pvar_Pale","Pavona.spp..PAVO....coral","Porites.lobata..PLOB....coral","Porites.panamensis..PPAN....coral","Ppan_BL","Psammocora.stellata..PSTE....coral","Psammocora.superficialis..PSUP....coral","Psammocora.spp..PSAM....coral","Pocillopora.capitata..PCAP....coral","Pocillopora.damicornis..PDAM....coral","Pdam_BL","Pdam_Pale","Pocillopora.effusus..PEFF....coral","Pocillopora.elegans..PELE....coral","Pele_BL","Pele_Pale","Pocillopora.eydouxi..PEYD....coral","Pocillopora.inflata..PINF....coral","Pocillopora.ligulata..PLIG....coral","Pocillopora.meandrina..PMEA....coral","Pocillopora.verrucosa..PVER....coral","Pocillopora.woodjonesi..PWOO....coral","Pocillopora.spp..POCI....coral","RecMort","Millepora.intricata..MINT....coral","Mint_BL","Millepora.platyphilla..MPLA....coral","Mpla_BL","Astrangia.browni..ABRO....aherm","Astrangia.equatorialis..AEQU....aherm","Caryophyllia.sp...CARYSPP....aherm","Cladopsammia.eguchii..CEGU....aherm","Cladopsammia.gracilis..CGRA....aherm","Culicia.stellata..CSTE....aherm","Oulangia.bradleyi..OBRA....aherm","Phyllangia.consagensis..PCON....aherm","Polycyathus.isabela..PISA....aherm","Rhizopsammia.verrilli..RVER....aherm","Rhizopsammia.wellingtoni..RWEL....aherm","Tubastraea.coccinea..TCOC....aherm","Tubastraea.faulkneri..TFAU....aherm","Tubastraea.floreana..TFLO....aherm","Tubastraea.tagusensis..TTAG....aherm","BLCHCoral","Coral..C.","Gorgonian..GO....go","Zoanthids..ZO....zo","Sponge..SPO....spo","Antipathes.galapagensis..AGAL....bcoral","Myriopathes.panamensis..MPAN....bcoral","Balanus..BALA....O","Algmt","AlgRub","Caulerpa..CAUL....maca","Caulerpa_Feather.CSER.","Caulerpa_Grape.CRAC.","Coralline.Algae..CALG....calg","Filamentous.Cyanobacteria..FLCY....maca","Laurencia","Macroalgae..MACA....maca","Peysonnelia","Turf","Other.Organism..O.","Dead.coral.w..turf.algae..DCA....dca","Dead.Frame","DAMFR","Boulder..B.","Sand.Sediment..S.","Rubble..R.","Pavement..P.","Unknown..UNK.","NA.LOSS","Tape.edge","Wand","Shadow","Pocillopora","Other_scleractinians","Millepora","Algae","Substrate","OtherOg","SUM_Raw","Sum_subTotals","All_Corals","Massive"
1976,"Mar","Panama","Dog-Reef","Secas_Chains","X","03/12/76",1976-03-15,"2",NA,NA,"VWB","02/04/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0.30441400304414,0,0,0,0,0,0,0,0,0,0,0,0,0.30441400304414,0,0,0,0,0,0.76103500761035,0,0,0,0,0,0,0,0,0,5.47945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,93.1506849315069,0,0,0,0,0,0,6.24048706240487,0.60882800608828,0,0,93.1506849315069,0,100,100,6.85,0.60882800608828
1976,"Jun","Panama","Dog-Reef","Secas_Chains","I","06/07/76",1976-06-15,"2",NA,NA,"VWB","02/05/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13089802130898,0,0,0,0,0,0,0,0,0,0,22.5266362252664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,75.3424657534247,0,0,0,0,0,0,24.6575342465753,0,0,0,75.3424657534247,0,100,100,24.66,0
1976,"Jun","Panama","Dog-Reef","Secas_Chains","II","06/07/76",1976-06-15,"2",NA,NA,"VWB","02/06/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17503805175038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,94.8249619482496,0,0,0,0,0,0,5.17503805175038,0,0,0,94.8249619482496,0,100,100,5.18,0
1976,"Jun","Panama","Dog-Reef","Secas_Chains","III","06/07/76",1976-06-15,"2",NA,NA,"VWB","02/07/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45662100456621,0,0,0,0,5.78386605783866,4.87062404870624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45662100456621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,88.4322678843227,0,0,0,0,0,0,10.6544901065449,0.45662100456621,0.45662100456621,0,88.4322678843227,0,100,100,11.57,0.45662100456621
1976,"Jun","Panama","Dog-Reef","Secas_Chains","IV","06/07/76",1976-06-15,"2",NA,NA,"VWB","02/08/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0882800608828,14.6118721461187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,79.2998477929985,0,0,0,0,0,0,20.7001522070015,0,0,0,79.2998477929985,0,100,100,20.7,0
1976,"Jun","Panama","Dog-Reef","Secas_Chains","IX","06/07/76",1976-06-15,"2",NA,NA,"VWB","02/13/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47945205479452,24.9619482496195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97869101978691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,67.5799086757991,0,0,0,0,0,0,30.441400304414,0,1.97869101978691,0,67.5799086757991,0,100,100,32.42,0
1976,"Jun","Panama","Dog-Reef","Secas_Chains","V","06/07/76",1976-06-15,"2",NA,NA,"VWB","02/09/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5677321156773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30441400304414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,88.1278538812785,0,0,0,0,0,0,11.5677321156773,0,0.30441400304414,0,88.1278538812785,0,100,100,11.87,0
1976,"Jun","Panama","Dog-Reef","Secas_Chains","VI","06/07/76",1976-06-15,"2",NA,NA,"VWB","02/10/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43531202435312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,97.5646879756469,0,0,0,0,0,0,2.43531202435312,0,0,0,97.5646879756469,0,100,100,2.44,0
1976,"Jun","Panama","Dog-Reef","Secas_Chains","VII","06/07/76",1976-06-15,"2",NA,NA,"VWB","02/11/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5662100456621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,95.4337899543379,0,0,0,0,0,0,4.5662100456621,0,0,0,95.4337899543379,0,100,100,4.57,0
1976,"Jun","Panama","Dog-Reef","Secas_Chains","VIII","06/07/76",1976-06-15,"2",NA,NA,"VWB","02/12/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97869101978691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97869101978691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,96.0426179604262,0,0,0,0,0,0,1.97869101978691,0,1.97869101978691,0,96.0426179604262,0,100,100,3.96,0
1976,"Jun","Panama","Dog-Reef","Secas_Chains","X","06/07/76",1976-06-15,"2",NA,NA,"VWB","02/14/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1550151975684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,68.8449848024316,0,0,0,0,0,0,31.1550151975684,0,0,0,68.8449848024316,0,100,100,31.16,0
1977,"Jan","Panama","Dog-Reef","Secas_Chains","I","01/17/77",1977-01-15,"2",NA,NA,"VWB","02/15/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28022759601707,0,0,0,0.568990042674253,0,0,0,0,0,0,0,0,0,0,0,14.3669985775249,0,0,0,0,0.284495021337127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,83.4992887624466,0,0,0,0,0,0,14.3669985775249,1.84921763869132,0.284495021337127,0,83.4992887624466,0,100,100,16.5,1.84921763869132
1977,"Jan","Panama","Dog-Reef","Secas_Chains","II","01/17/77",1977-01-15,"2",NA,NA,"VWB","02/16/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78082191780822,0,0,0,0.821917808219178,0,13.6986301369863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,83.1506849315069,0,0,0,0,0,0,13.6986301369863,2.6027397260274,0.547945205479452,0,83.1506849315069,0,100,100,16.85,2.6027397260274
1977,"Jan","Panama","Dog-Reef","Secas_Chains","III","01/17/77",1977-01-15,"2",NA,NA,"VWB","02/17/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2602739726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,72.7397260273973,0,0,0,0,0,0,27.2602739726027,0,0,0,72.7397260273973,0,100,100,27.26,0
1977,"Jan","Panama","Dog-Reef","Secas_Chains","IV","01/17/77",1977-01-15,"2",NA,NA,"VWB","02/18/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931506849315,0,8.63013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,90.6849315068493,0,0,0,0,0,0,8.63013698630137,0.684931506849315,0,0,90.6849315068493,0,100,100,9.32,0.684931506849315
1977,"Jan","Panama","Dog-Reef","Secas_Chains","IX","01/17/77",1977-01-15,"2",NA,NA,"VWB","02/23/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1232876712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,72.8767123287671,0,0,0,0,0,0,27.1232876712329,0,0,0,72.8767123287671,0,100,100,27.12,0
1977,"Jan","Panama","Dog-Reef","Secas_Chains","V","01/17/77",1977-01-15,"2",NA,NA,"VWB","02/19/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02739726027397,0,0,0,0,0,0,0,0,0,3.83561643835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,90.1369863013699,0,0,0,0,0,0,9.86301369863014,0,0,0,90.1369863013699,0,100,100,9.86,0
1977,"Jan","Panama","Dog-Reef","Secas_Chains","VI","01/17/77",1977-01-15,"2",NA,NA,"VWB","02/20/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,96.5753424657534,0,0,0,0,0,0,3.42465753424658,0,0,0,96.5753424657534,0,100,100,3.42,0
1977,"Jan","Panama","Dog-Reef","Secas_Chains","VII","01/17/77",1977-01-15,"2",NA,NA,"VWB","02/21/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958904109589041,0,6.57534246575342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,92.4657534246575,0,0,0,0,0,0,6.57534246575342,0.958904109589041,0,0,92.4657534246575,0,100,100,7.53,0.958904109589041
1977,"Jan","Panama","Dog-Reef","Secas_Chains","VIII","01/17/77",1977-01-15,"2",NA,NA,"VWB","02/22/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6712328767123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,72.3287671232877,0,0,0,0,0,0,27.6712328767123,0,0,0,72.3287671232877,0,100,100,27.67,0
1977,"Jan","Panama","Dog-Reef","Secas_Chains","X","01/17/77",1977-01-15,"2",NA,NA,"VWB","02/24/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821917808219178,0,0,0,0,0,4.79452054794521,0,0,0,0,0,0,0,0,0,13.972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,80.4109589041096,0,0,0,0,0,0,18.7671232876712,0.821917808219178,0,0,80.4109589041096,0,100,100,19.59,0.821917808219178
1977,"Apr","Panama","Dog-Reef","Secas_Chains","I","04/23/77",1977-04-15,"2",NA,NA,"VWB","02/25/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7808219178082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2191780821918,0,NA,0,0,0,0,0,0,0,0,0,21.7808219178082,0,0,0,78.2191780821918,0,100,100,21.78,0
1977,"Apr","Panama","Dog-Reef","Secas_Chains","II","04/23/77",1977-04-15,"2",NA,NA,"VWB","02/26/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6986301369863,0,NA,0,0,0,0,0,0,0,0,0,26.3013698630137,0,0,0,73.6986301369863,0,100,100,26.3,0
1977,"Apr","Panama","Dog-Reef","Secas_Chains","III","04/23/77",1977-04-15,"2",NA,NA,"VWB","02/27/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410958904109589,0,0.410958904109589,0,0,0,0,0,0,0,0,0,17.1232876712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0547945205479,0,NA,0,0,0,0,0,0,0,0,0,17.5342465753425,0.410958904109589,0,0,82.0547945205479,0,100,100,17.95,0.410958904109589
1977,"Apr","Panama","Dog-Reef","Secas_Chains","IV","04/23/77",1977-04-15,"2",NA,NA,"VWB","02/28/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3972602739726,0,0,0,0,3.15068493150685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4520547945205,0,NA,0,0,0,0,0,0,0,0,0,7.3972602739726,0,3.15068493150685,0,89.4520547945205,0,100,100,10.55,0
1977,"Apr","Panama","Dog-Reef","Secas_Chains","IX","04/23/77",1977-04-15,"2",NA,NA,"VWB","03/05/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410958904109589,0,22.1917808219178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.3972602739726,0,NA,0,0,0,0,0,0,0,0,0,22.1917808219178,0.410958904109589,0,0,77.3972602739726,0,100,100,22.6,0.410958904109589
1977,"Apr","Panama","Dog-Reef","Secas_Chains","V","04/23/77",1977-04-15,"2",NA,NA,"VWB","03/01/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6986301369863,0,NA,0,0,0,0,0,0,0,0,0,26.3013698630137,0,0,0,73.6986301369863,0,100,100,26.3,0
1977,"Apr","Panama","Dog-Reef","Secas_Chains","VI","04/23/77",1977-04-15,"2",NA,NA,"VWB","03/02/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,16.4383561643836,0,0,0,0,0,0,0,0.410958904109589,0,0,0,0,0,0,0,0,0,0,5.61643835616438,0,0,0,0,0,0,0,0,0,6.16438356164384,0,0,0,0,2.05479452054794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3150684931507,0,NA,0,0,0,0,0,0,0,0,0,11.7808219178082,16.8493150684931,2.05479452054794,0,69.3150684931507,0,100,100,30.68,16.8493150684931
1977,"Apr","Panama","Dog-Reef","Secas_Chains","VII","04/23/77",1977-04-15,"2",NA,NA,"VWB","03/03/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7534246575342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.2465753424658,0,NA,0,0,0,0,0,0,0,0,0,35.7534246575342,0,0,0,64.2465753424658,0,100,100,35.75,0
1977,"Apr","Panama","Dog-Reef","Secas_Chains","VIII","04/23/77",1977-04-15,"2",NA,NA,"VWB","03/04/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46575342465753,0,0,0,0.684931506849315,0,0,0,0,0,0,0,0,0,0,0,10.8219178082192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.027397260274,0,NA,0,0,0,0,0,0,0,0,0,10.8219178082192,3.15068493150685,0,0,86.027397260274,0,100,100,13.97,3.15068493150685
1977,"Apr","Panama","Dog-Reef","Secas_Chains","X","04/23/77",1977-04-15,"2",NA,NA,"VWB","03/06/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273972602739726,0,0,0,0.136986301369863,0,9.45205479452055,0,0,0,0,0,0,0,0,0,24.1095890410959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.027397260274,0,NA,0,0,0,0,0,0,0,0,0,33.5616438356164,0.410958904109589,0,0,66.027397260274,0,100,100,33.97,0.410958904109589
1977,"Sep","Panama","Dog-Reef","Secas_Chains","I","09/12/77",1977-09-15,"2",NA,NA,"VWB","03/07/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7260273972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2739726027397,0,NA,0,0,0,0,0,0,0,0,0,19.7260273972603,0,0,0,80.2739726027397,0,100,100,19.73,0
1977,"Sep","Panama","Dog-Reef","Secas_Chains","II","09/12/77",1977-09-15,"2",NA,NA,"VWB","03/08/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821917808219178,0,0,0,0,0,0,0,0,0,17.3972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.7808219178082,0,NA,0,0,0,0,0,0,0,0,0,18.2191780821918,0,0,0,81.7808219178082,0,100,100,18.22,0
1977,"Sep","Panama","Dog-Reef","Secas_Chains","III","09/12/77",1977-09-15,"2",NA,NA,"VWB","03/09/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273972602739726,0,15.4794520547945,0,0,0,0,0,0,0,0,0,2.46575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.7808219178082,0,NA,0,0,0,0,0,0,0,0,0,17.9452054794521,0.273972602739726,0,0,81.7808219178082,0,100,100,18.22,0.273972602739726
1977,"Sep","Panama","Dog-Reef","Secas_Chains","IV","09/12/77",1977-09-15,"2",NA,NA,"VWB","03/10/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80821917808219,0,0,0,0,3.28767123287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.9041095890411,0,NA,0,0,0,0,0,0,0,0,0,7.80821917808219,0,3.28767123287671,0,88.9041095890411,0,100,100,11.1,0
1977,"Sep","Panama","Dog-Reef","Secas_Chains","IX","09/12/77",1977-09-15,"2",NA,NA,"VWB","03/15/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1643835616438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.8356164383562,0,NA,0,0,0,0,0,0,0,0,0,16.1643835616438,0,0,0,83.8356164383562,0,100,100,16.16,0
1977,"Sep","Panama","Dog-Reef","Secas_Chains","V","09/12/77",1977-09-15,"2",NA,NA,"VWB","03/11/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7945205479452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.2054794520548,0,NA,0,0,0,0,0,0,0,0,0,24.7945205479452,0,0,0,75.2054794520548,0,100,100,24.79,0
1977,"Sep","Panama","Dog-Reef","Secas_Chains","VI","09/12/77",1977-09-15,"2",NA,NA,"VWB","03/12/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,16.027397260274,0,0,0,0,0,0,0,0.273972602739726,0,0,0,0,0,0,0,0,0,0,5.34246575342466,0,0,0,0,0,0,0,0,0,3.42465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9315068493151,0,NA,0,0,0,0,0,0,0,0,0,8.76712328767123,16.3013698630137,0,0,74.9315068493151,0,100,100,25.07,16.3013698630137
1977,"Sep","Panama","Dog-Reef","Secas_Chains","VII","09/12/77",1977-09-15,"2",NA,NA,"VWB","03/13/18","Notebooks","Permanent-In Situ","Chain_Transect",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5753424657534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4246575342466,0,NA,0,0,0,0,0,0,0,0,0,26.5753424657534,0,0,0,73.4246575342466,0,100,100,26.58,0
